participant_id,day,run_km,training_min,zone2_min,steps,sleep_hrs,bedtime_hr,protein_g,energy_kcal
316,55,3.9,78,26,6327,7.7,22.7,80,2622
316,57,3.7,74,24,6112,7.5,22.7,89,2794
316,59,1.6,70,25,7346,7.5,22.9,80,2783
316,60,2.1,56,25,5867,7.4,23.0,78,2820
316,62,0.7,59,28,4287,7.7,22.7,71,2709
316,64,3.0,64,20,5101,7.7,22.9,84,2951
316,65,2.9,60,18,4920,7.4,23.0,76,2683
316,67,2.3,82,24,3833,7.5,22.6,71,2713
316,70,2.7,77,27,4852,8.4,22.0,80,2643
316,71,3.6,79,27,5909,8.5,21.8,85,2715
316,73,3.7,73,25,5680,8.5,22.1,82,2731
316,75,4.3,77,28,4567,8.6,22.1,79,2911
316,77,3.7,82,22,4515,8.4,21.5,64,2730
316,79,2.7,77,22,4857,8.3,21.9,79,2681
316,83,2.0,67,27,4560,8.0,22.6,84,2472
316,85,2.3,74,27,5005,8.0,22.8,69,2664
316,87,3.4,76,28,4783,8.3,22.9,68,2471
316,89,2.3,74,23,4419,7.9,23.2,77,2344
316,90,3.2,67,22,4721,7.8,23.2,62,2390
316,91,3.1,74,28,4869,7.8,23.3,63,2447
316,92,4.3,83,27,6350,7.8,23.1,70,2599
316,95,5.0,62,25,5498,7.3,22.9,67,2860
316,100,2.4,75,27,5151,7.3,21.8,71,2445
317,2,5.1,25,26,8333,5.9,22.0,92,2278
317,5,5.7,25,22,9820,6.8,21.7,81,2277
317,6,4.8,33,22,10802,6.6,21.7,87,2178
317,8,5.0,28,18,9234,6.4,22.4,88,2226
317,10,4.1,25,26,8676,6.9,22.6,90,2178
317,11,3.5,32,17,8244,6.7,22.7,91,2055
317,12,3.9,32,20,9172,6.6,22.7,85,2123
317,13,3.7,29,20,8416,6.9,23.0,95,1922
317,14,4.4,29,23,9299,6.7,22.7,94,1829
317,15,4.7,25,22,10087,6.4,22.8,99,2290
317,19,5.4,30,20,7843,6.5,22.4,87,2254
317,21,5.1,21,18,8240,6.6,22.5,99,2354
317,22,5.4,26,15,9059,6.8,22.4,100,2243
317,23,4.4,29,14,9036,6.9,21.9,91,2415
317,24,4.9,35,17,8962,7.2,21.8,97,2221
317,28,4.1,51,25,9437,7.1,22.3,85,2393
317,29,3.2,43,26,9427,7.1,22.3,82,2454
317,30,3.5,41,22,10304,6.9,22.6,86,2517
317,31,3.4,41,21,9953,6.7,22.3,88,2560
317,32,2.9,44,22,9936,6.8,22.0,82,2570
317,34,5.6,40,25,11202,7.1,22.0,76,2687
317,35,5.2,47,24,10351,7.0,21.9,98,2348
317,36,3.9,40,18,10252,6.9,21.8,108,2388
317,40,5.1,36,24,8283,6.7,22.7,83,2315
317,42,3.4,42,25,8565,7.0,23.0,92,2032
317,44,3.9,33,22,8765,6.4,23.0,102,2098
317,45,4.9,35,20,9928,7.0,22.9,100,2097
317,46,4.8,50,24,9482,7.0,23.0,89,2060
317,47,5.6,40,22,8488,7.1,22.7,81,2014
317,48,6.0,37,22,8828,6.8,23.0,86,1805
317,53,4.8,44,15,8567,6.6,22.4,81,2358
317,56,4.1,40,22,8737,6.1,22.5,97,2248
317,57,5.0,31,17,9197,6.1,22.4,92,2327
317,59,4.4,36,18,9592,6.2,21.9,82,2262
317,60,4.7,32,17,9254,6.3,22.0,75,2220
317,61,4.8,38,19,10022,6.4,22.4,66,2147
317,62,5.4,38,17,10349,6.4,22.7,71,2176
317,66,5.5,43,19,9050,6.8,22.4,76,2107
317,67,4.9,32,23,9333,6.7,22.6,59,2236
317,69,5.4,40,21,9511,7.4,22.5,74,1986
317,74,4.8,42,21,10539,7.2,22.6,77,2271
317,75,3.0,35,22,10718,6.9,21.9,81,2138
317,79,3.9,45,19,8985,6.5,22.0,81,1887
317,80,4.6,36,23,9326,6.5,22.0,78,1931
317,81,2.6,24,22,10407,6.3,22.1,91,1962
317,83,3.0,28,21,8452,6.5,22.4,93,1982
317,84,3.1,30,21,7733,6.3,21.7,107,1916
317,86,4.8,44,22,6633,6.4,21.9,87,2009
317,89,4.8,43,20,9224,6.4,22.4,85,2116
317,95,4.6,37,22,9714,6.3,22.9,108,2226
317,99,3.8,25,31,10067,5.7,22.3,105,2280
317,100,4.3,29,24,9973,6.0,22.4,89,2100
318,2,9.2,16,27,6480,7.5,22.8,97,2372
318,3,8.9,19,21,6650,7.5,22.8,96,2188
318,4,8.8,13,22,7681,7.6,22.7,90,2382
318,5,9.1,19,15,6541,7.7,22.7,86,2007
318,7,6.8,22,21,6286,7.8,22.8,88,2088
318,8,6.7,30,27,6671,7.8,21.9,89,2101
318,10,7.1,40,27,5622,7.6,22.5,84,2141
318,11,7.1,34,27,6389,7.4,22.7,87,2202
318,12,7.4,28,28,5747,7.1,22.4,81,2149
318,13,8.2,26,27,6093,7.0,23.0,81,2204
318,14,8.2,26,29,5326,7.1,23.0,86,2390
318,15,8.7,31,24,3432,6.9,22.9,91,2330
318,16,7.6,34,19,4735,6.9,23.0,93,2265
318,17,7.7,33,20,5839,7.3,22.7,100,2146
318,18,7.1,26,23,5638,7.2,22.9,88,2078
318,22,8.2,20,23,5281,7.8,23.8,68,2278
318,24,8.8,15,28,5003,7.8,23.9,61,2102
318,26,7.6,32,27,4630,7.7,23.5,77,1980
318,28,9.3,33,15,6469,7.2,23.3,85,2070
318,29,8.1,26,20,7558,7.3,23.5,103,2007
318,30,7.7,20,20,7275,7.1,23.2,104,2168
318,31,9.2,19,24,7583,7.1,22.9,105,2116
318,33,8.4,17,18,4723,7.5,23.3,99,2147
318,35,10.5,23,15,6154,7.6,22.8,108,2335
318,37,9.5,29,16,7180,7.2,23.0,99,2576
318,38,11.1,32,20,7241,7.2,23.3,95,2482
318,39,12.4,33,18,6571,7.4,23.2,98,2451
318,41,10.3,20,26,7079,7.4,23.1,110,2461
318,43,8.6,15,20,5139,7.5,23.2,103,2272
318,45,8.6,15,21,4977,7.6,23.2,99,2270
318,48,9.4,27,17,4883,7.9,22.8,101,2002
318,51,8.0,32,22,6481,8.0,22.8,99,2276
318,52,8.6,35,26,5182,7.9,22.8,96,2257
318,55,7.9,21,31,5574,8.3,23.4,109,2336
318,56,7.8,18,25,5541,8.4,23.2,122,2118
318,59,9.4,27,22,5927,8.2,22.9,102,2113
318,60,7.8,26,21,6128,8.2,22.9,94,2040
318,61,7.4,16,23,6805,8.3,23.1,89,2132
318,62,8.1,28,26,6055,8.0,23.0,105,2002
318,63,8.2,22,21,7504,7.8,23.0,105,2080
318,64,8.2,21,23,7726,8.0,22.9,104,2105
318,65,9.0,21,17,7736,7.6,23.1,91,2186
318,66,8.8,11,23,5368,7.5,22.9,95,2073
318,70,8.9,23,17,6275,7.3,22.5,85,2073
318,72,9.5,31,27,4552,7.3,22.3,91,2288
318,75,9.7,24,24,6537,8.3,21.8,85,2195
318,76,10.3,30,27,5174,8.2,22.1,82,2257
318,77,10.0,32,24,5205,7.9,22.1,85,2180
318,78,9.5,41,28,4281,8.2,22.3,75,2247
318,79,9.8,35,28,5087,7.7,22.0,68,2365
318,80,9.7,35,22,5019,7.6,22.2,84,2397
318,81,9.0,31,22,4631,7.6,22.3,83,2360
318,83,8.7,25,29,4995,7.5,22.3,87,2056
318,85,7.5,25,27,6506,7.6,22.4,82,2098
318,86,9.0,30,20,6728,7.5,22.5,85,2125
318,88,9.3,28,24,7010,7.8,22.3,90,2384
318,89,9.5,20,24,7442,7.5,22.6,98,2441
318,91,9.4,30,24,6596,7.8,23.1,111,2369
318,92,10.2,27,26,6180,8.1,23.0,107,2458
318,94,8.2,30,29,5939,8.2,22.7,99,2129
318,95,9.0,35,29,4846,8.0,22.5,103,2228
318,97,10.5,29,24,6172,7.4,22.7,99,2347
318,98,10.4,25,27,5998,7.3,22.3,91,2666
318,99,10.1,27,30,6630,7.4,22.4,103,2640
318,100,8.6,22,25,6458,7.6,22.2,106,2550
319,3,2.5,80,24,11205,6.9,21.6,67,2747
319,4,2.9,85,23,9845,7.1,22.1,59,2570
319,5,3.9,86,27,8162,6.9,22.4,57,2535
319,6,3.9,85,27,7951,7.1,22.6,62,2736
319,8,4.2,97,23,7688,6.4,22.7,38,2858
319,9,3.5,83,24,6957,6.7,22.5,31,2720
319,10,4.0,70,27,6139,6.8,22.7,33,2565
319,12,3.0,91,23,6888,6.8,22.6,58,2624
319,13,3.0,100,25,8260,6.7,22.6,72,2672
319,14,2.9,107,23,8844,6.8,22.7,75,2644
319,15,2.0,88,26,9553,7.1,22.2,75,2625
319,17,4.1,83,25,7788,7.1,22.7,71,2728
319,19,2.4,88,21,8047,7.0,22.6,44,2671
319,20,2.0,83,22,7737,7.2,22.2,46,2696
319,21,1.8,86,25,7982,7.4,21.9,55,2714
319,22,3.9,84,24,9274,7.7,22.1,57,2909
319,24,2.4,81,30,8393,7.6,22.0,52,2609
319,25,1.1,70,26,10527,7.7,21.9,59,2482
319,27,2.9,82,24,9556,7.7,22.7,71,2590
319,28,2.6,79,25,9557,7.2,22.5,68,2676
319,30,3.3,82,24,9818,7.5,21.6,51,2848
319,31,2.7,87,23,10371,7.5,21.6,51,2677
319,32,3.3,90,27,10957,7.6,21.5,47,2836
319,33,4.1,86,24,9805,7.6,21.5,58,2843
319,34,4.0,90,22,10032,7.7,21.7,60,2972
319,35,3.9,93,25,10447,7.5,21.6,68,2835
319,37,2.9,89,27,9408,7.5,22.0,64,2740
319,38,2.8,86,23,8330,7.4,22.4,73,2648
319,39,2.5,80,30,8440,7.4,22.3,72,2831
319,40,2.1,87,24,8635,7.3,22.0,72,2692
319,41,2.0,90,24,8202,7.4,22.1,69,2648
319,42,3.6,88,27,7549,7.4,22.1,68,2804
319,43,4.0,94,19,6539,7.1,22.2,68,2593
319,45,3.6,88,19,6286,7.4,22.3,64,2752
319,46,2.5,82,18,8021,7.2,22.2,69,2792
319,48,2.9,73,18,7494,7.4,21.8,67,2797
319,49,2.9,87,22,8281,7.5,21.9,82,2787
319,51,3.6,88,25,9855,7.1,21.9,63,2727
319,52,2.7,80,26,9556,7.1,21.8,74,2568
319,53,4.3,84,14,7729,6.8,21.5,77,2578
319,54,4.0,76,20,7227,7.0,21.9,62,2441
319,55,4.0,79,18,8167,6.7,21.9,72,2584
319,56,3.6,88,20,9184,6.7,22.1,80,2393
319,57,3.2,94,19,8913,7.1,22.5,75,2375
319,60,1.4,86,23,9654,7.0,22.6,64,2739
319,62,0.5,82,17,9614,6.8,22.1,56,3059
319,63,1.4,92,21,8872,7.0,22.1,55,3053
319,64,3.3,95,17,8940,7.1,21.9,49,2718
319,65,3.5,92,21,10103,7.1,21.9,40,3083
319,67,2.2,100,22,7901,7.3,21.7,58,2852
319,68,2.0,88,24,7038,7.0,21.7,55,2727
319,69,2.2,83,23,7500,7.1,21.8,48,2838
319,72,2.0,86,23,7766,7.4,21.5,49,3235
319,73,3.0,89,28,8076,7.3,21.5,37,3052
319,74,2.4,92,29,7183,7.2,21.6,46,3077
319,75,3.7,81,27,8450,7.1,21.7,42,3024
319,76,3.7,80,24,7549,7.1,21.6,57,2943
319,77,3.8,77,19,8134,7.0,21.5,50,2850
319,79,2.5,97,25,9457,7.3,21.9,51,2765
319,80,2.5,93,23,9742,7.6,21.6,62,2601
319,81,2.2,89,15,9892,7.9,21.5,61,2723
319,82,2.1,93,21,9673,7.8,21.4,60,2785
319,83,3.4,91,21,10493,7.9,21.9,80,2758
319,85,2.0,95,26,8083,7.4,22.3,60,2435
319,88,1.5,90,21,7312,7.5,22.3,56,2729
319,89,2.6,96,22,8082,7.4,22.3,64,2624
319,90,2.2,99,18,9441,7.5,22.3,72,2569
319,91,3.4,83,21,10126,7.5,22.2,78,2760
319,92,1.8,98,22,9053,7.2,22.2,74,2683
319,93,1.9,98,20,9053,7.2,22.0,64,2447
319,96,2.9,85,19,8424,6.9,22.2,63,2432
319,97,2.2,90,18,8919,6.8,22.3,72,2494
319,98,1.3,95,18,8458,6.8,22.6,72,2674
319,99,1.8,93,17,10467,6.5,22.2,62,2815
320,2,3.0,3,0,9102,7.3,22.2,59,1969
320,6,4.3,23,1,8887,6.9,21.8,58,1961
320,8,5.3,16,0,8538,7.5,21.2,70,1873
320,11,4.7,7,0,7759,7.8,20.7,60,1762
320,16,3.7,24,0,7052,7.8,21.6,64,1837
320,19,5.2,14,0,8619,7.7,22.0,73,1721
320,20,5.6,7,0,9234,7.7,22.1,61,1841
320,23,3.5,23,1,9945,7.6,21.6,63,1830
320,25,5.1,21,0,9052,7.4,21.6,60,1887
320,27,4.9,14,2,9964,7.8,22.0,67,1944
320,34,3.7,16,0,7569,7.5,21.7,55,2060
320,35,2.9,16,0,8181,7.5,21.7,58,2061
320,36,3.9,17,2,9922,7.4,21.5,58,2094
320,37,3.0,15,3,9152,7.8,21.7,57,2066
320,39,3.8,20,0,9197,8.1,21.5,46,1744
320,40,2.7,13,0,7453,8.0,22.1,45,2017
320,42,1.3,12,1,9934,7.7,22.2,51,2351
320,44,3.6,18,0,9089,7.8,22.3,63,2218
320,45,4.2,17,0,7941,7.8,22.2,49,2085
320,55,3.7,27,3,8535,7.6,21.9,65,1872
320,58,4.2,23,2,9365,7.6,21.6,62,2453
320,59,3.8,18,6,10050,7.3,21.4,62,2178
320,64,5.2,4,0,7911,7.2,21.7,63,1801
320,67,5.4,25,4,7967,7.4,21.7,60,1739
320,68,4.4,20,0,8272,7.3,21.5,47,1803
320,69,4.5,23,0,7894,7.3,21.5,57,1838
320,72,4.9,21,0,8377,7.3,22.1,42,1896
320,73,4.7,13,0,7647,7.4,22.2,76,2035
320,76,4.6,30,1,10587,6.8,21.5,67,2128
320,77,4.2,25,0,9812,6.9,21.6,75,1936
320,78,6.0,21,1,9140,7.1,21.7,74,1818
320,80,5.8,13,6,9510,7.2,21.6,80,2250
320,82,4.8,24,0,8632,7.8,21.8,65,2067
320,83,4.1,12,4,9047,7.8,21.6,71,1897
320,85,3.5,18,0,9489,7.5,21.9,67,2194
320,88,3.8,18,0,8365,7.6,21.9,56,2100
320,89,3.3,17,0,9993,7.6,22.0,72,1955
320,90,3.4,16,2,9296,7.8,21.9,60,1964
320,93,4.0,3,1,8775,7.7,21.5,55,1770
320,94,5.5,13,3,9522,7.7,21.7,64,1729
320,97,4.3,13,2,8945,7.4,21.8,48,2037
320,98,5.0,6,3,8445,7.5,21.7,46,2084
320,99,4.8,18,1,8146,7.4,22.0,43,2208
321,1,2.9,86,27,8048,9.0,23.1,58,2478
321,2,2.4,73,29,9092,8.6,23.1,45,2432
321,3,3.0,79,28,8926,8.4,23.1,51,2474
321,4,4.0,74,27,9689,8.6,22.9,49,2423
321,6,3.2,66,30,8310,8.9,23.0,57,2508
321,10,4.6,68,24,8116,8.4,23.4,65,2435
321,11,3.8,78,28,9048,8.2,23.4,65,2564
321,12,3.0,76,28,7397,8.4,23.7,64,2501
321,13,3.5,82,31,8836,8.6,23.8,69,2487
321,14,3.7,78,26,7533,8.5,23.9,59,2425
321,16,2.6,71,30,7354,8.6,23.8,73,2404
321,17,3.1,76,28,7415,8.6,23.6,56,2691
321,18,2.3,76,27,7348,8.3,23.4,40,2462
321,19,2.8,76,26,7760,8.0,23.2,43,2354
321,20,2.7,80,25,7997,8.4,23.0,45,2460
321,22,3.8,75,33,7821,8.6,23.1,44,2478
321,23,3.0,74,27,7609,8.5,23.7,43,2453
321,24,2.7,76,26,7725,8.7,23.4,46,2653
321,25,2.1,71,26,8365,8.5,23.7,56,2642
321,26,1.4,71,24,8352,8.5,23.8,44,2634
321,27,2.5,87,25,8545,8.5,23.7,40,2636
321,29,3.4,78,27,8367,8.6,24.0,36,2375
321,31,4.1,78,28,7889,8.6,24.1,41,2328
321,32,2.8,81,28,6069,8.7,24.0,42,2386
321,37,3.2,67,30,7331,9.1,23.9,44,2376
321,39,4.7,76,31,6829,8.8,23.2,51,2393
321,41,2.9,75,29,7262,8.7,23.3,38,2607
321,42,4.7,69,30,7749,8.8,23.3,59,2343
321,44,5.1,69,31,9002,8.8,23.0,72,2501
321,45,4.6,74,26,9579,8.8,23.2,62,2583
321,48,3.3,79,29,7772,8.6,22.9,69,2465
321,51,2.5,72,25,8300,8.5,22.7,36,2320
321,52,3.1,77,25,8732,8.0,22.9,36,2431
321,56,3.9,81,22,6639,8.0,22.9,52,2338
321,57,3.4,72,23,6984,7.8,23.2,61,2180
321,58,2.9,74,24,7360,7.6,23.2,56,2559
321,59,2.4,83,27,7625,7.5,22.9,53,2227
321,60,3.0,90,25,7229,7.5,22.8,50,2319
321,61,2.4,84,22,6287,7.6,22.9,48,2547
321,62,3.5,78,29,7299,7.9,23.0,51,2434
321,63,2.1,82,30,8144,8.2,23.2,51,2318
321,65,3.0,84,26,8690,8.3,22.9,51,2438
321,66,4.0,75,26,8630,8.2,23.2,51,2398
321,68,3.9,85,31,8496,8.8,23.4,56,2418
321,69,3.7,78,25,8109,8.7,23.3,39,2390
321,70,2.4,70,27,7764,8.5,23.3,49,2587
321,71,1.6,77,22,7212,8.5,22.9,68,2389
321,72,2.9,77,24,6818,8.4,23.3,70,2373
321,73,2.4,88,32,7516,8.4,23.3,55,2470
321,74,2.9,72,29,7774,8.8,22.8,54,2452
321,75,2.7,81,29,8248,8.7,23.0,49,2546
321,76,1.7,70,34,8040,9.0,23.2,51,2697
321,77,1.8,80,27,9377,9.0,23.0,55,2449
321,78,2.5,74,26,8201,8.8,23.0,76,2467
321,79,2.2,88,32,8737,9.0,23.3,63,2499
321,81,1.8,83,32,8214,9.0,23.2,60,2473
321,82,3.7,79,34,8342,9.0,23.5,63,2224
321,83,3.5,82,31,7544,9.2,23.5,60,2493
321,86,4.7,67,20,8646,9.3,23.0,56,2308
321,88,4.2,67,33,8138,8.8,23.2,52,2163
321,91,4.7,75,23,10284,8.7,23.2,62,2275
321,92,3.8,75,24,8658,8.7,23.7,53,2299
321,93,2.7,77,22,7484,8.7,23.6,50,2206
321,94,3.2,75,23,8208,8.8,23.7,58,2333
321,95,2.5,73,30,7567,8.5,23.5,62,2370
321,96,3.0,88,30,8978,8.7,23.3,54,2433
321,98,0.2,67,27,8995,8.3,23.0,51,2370
321,99,2.6,66,27,8976,8.0,23.1,57,2408
322,1,1.2,21,16,8556,6.1,22.5,66,2851
322,2,0.6,28,17,9612,6.1,22.5,66,2842
322,3,1.1,33,14,9284,6.0,22.6,63,2778
322,7,2.7,37,20,9225,7.0,22.2,64,2786
322,8,2.8,31,21,8150,7.1,22.0,51,2676
322,9,3.1,33,18,9355,7.2,21.6,59,2673
322,10,3.0,29,17,9194,7.2,22.1,55,2665
322,11,2.1,41,22,9319,7.3,22.3,64,2806
322,12,2.4,35,18,9476,7.4,22.0,67,2684
322,13,2.4,28,15,9104,7.2,21.9,64,2757
322,14,2.4,33,12,9591,7.7,21.8,81,2591
322,15,2.0,41,17,10549,7.6,21.4,82,2725
322,18,2.4,40,17,10117,7.3,21.8,78,2885
322,22,1.5,30,19,8140,6.3,21.8,67,3039
322,23,2.1,27,23,7959,6.9,21.7,83,3053
322,30,1.9,35,15,8995,7.0,21.6,35,2952
322,32,1.9,30,15,7431,6.9,21.6,56,2895
322,33,2.5,29,15,8756,7.5,21.5,69,2939
322,34,2.0,28,18,7911,7.4,21.7,75,2647
322,36,2.2,31,21,8226,7.0,22.1,58,2534
322,37,1.7,31,24,8820,7.0,22.5,62,2914
322,38,1.3,39,17,9121,6.9,22.6,54,2860
322,42,2.3,29,22,9359,6.9,22.7,47,3103
322,43,1.4,31,22,9584,6.8,22.6,64,3087
322,44,2.2,40,21,9233,6.7,22.2,65,3040
322,45,2.5,39,21,10211,6.5,22.2,75,3018
322,46,3.0,23,17,9197,6.7,22.6,69,2926
322,47,1.5,21,19,8885,6.9,22.9,69,3073
322,48,2.0,35,19,9315,7.0,22.6,68,2906
322,51,2.3,29,16,8118,7.2,23.5,56,2918
322,52,1.6,26,19,9002,7.5,23.2,41,2875
322,53,1.6,24,20,10087,7.6,23.1,39,2903
322,55,1.9,34,20,9373,7.2,23.1,55,3152
322,56,3.6,38,20,8050,7.2,22.7,72,3039
322,57,4.5,34,19,8791,7.0,23.1,79,2999
322,59,3.3,29,21,8858,7.1,23.0,81,2799
322,63,1.8,30,19,8747,6.8,22.3,65,2925
322,65,1.5,44,16,8531,6.6,22.5,52,2969
322,68,2.1,34,14,8695,6.4,22.9,67,2779
322,70,1.5,30,17,8436,6.9,22.2,77,2733
322,75,2.0,18,18,9777,7.1,22.0,55,2885
322,76,1.6,19,23,9612,6.6,22.2,57,3013
322,80,2.7,31,19,7588,6.8,22.6,71,2831
322,82,2.5,20,19,9097,7.2,22.5,72,2763
322,83,0.9,22,22,8516,7.6,22.1,68,3033
322,84,1.1,22,21,8691,7.6,21.7,71,3273
322,85,0.7,23,23,9595,7.3,21.5,56,3198
322,87,0.8,24,28,8398,7.5,22.0,53,2898
322,89,1.3,26,25,9803,6.8,22.4,81,2799
322,90,2.6,30,27,8619,6.6,22.4,70,2716
322,94,2.0,20,23,9153,7.1,22.5,58,2780
322,95,3.2,26,24,8636,7.2,22.5,44,2838
322,98,3.5,26,16,7564,6.9,23.0,47,2635
322,99,3.5,27,11,7502,6.9,22.8,54,2536
322,100,1.9,22,16,7837,6.8,23.0,54,2553
323,2,2.6,27,6,6941,6.9,22.3,74,1565
323,3,3.2,29,9,7153,6.9,22.7,61,1756
323,4,2.3,32,11,7082,6.6,22.5,63,1777
323,5,2.3,25,2,7268,6.7,22.3,66,1888
323,6,2.6,31,10,7598,6.6,22.2,64,1881
323,7,2.8,35,6,7306,7.0,22.2,66,1688
323,9,2.8,33,6,7914,6.8,22.6,64,1721
323,11,2.5,35,12,7150,7.3,23.1,53,1716
323,12,3.4,29,12,7896,7.3,23.4,47,1755
323,15,3.9,22,13,7594,7.4,23.5,68,1610
323,17,2.8,30,7,8118,7.3,23.3,62,1490
323,18,2.3,24,12,7142,7.4,23.3,53,1665
323,19,2.3,24,11,7371,7.4,23.5,43,1803
323,20,2.6,15,12,6101,7.5,23.6,48,1617
323,22,1.5,28,10,5976,7.4,22.9,61,1641
323,23,3.1,25,11,6330,7.5,22.6,57,1714
323,24,3.3,30,9,6802,7.5,22.8,64,1589
323,25,3.1,42,9,7422,7.2,22.8,63,1802
323,26,1.8,36,10,7519,7.4,22.6,56,1803
323,28,3.2,28,8,8184,7.3,22.2,65,1732
323,29,3.5,28,10,7732,7.6,22.6,58,1691
323,30,3.6,25,11,9729,7.3,22.6,63,1680
323,32,3.2,11,13,9134,7.1,22.4,60,1744
323,33,3.6,13,13,10228,6.9,21.8,64,1651
323,36,2.2,23,7,8660,7.2,22.5,69,1569
323,37,2.4,11,14,8515,7.1,22.7,55,1718
323,39,3.1,14,7,7438,7.2,23.1,70,2021
323,40,2.3,10,10,8030,7.1,23.0,60,2181
323,43,2.0,30,8,9290,6.7,22.4,88,2075
323,44,1.6,34,8,8819,7.0,22.8,88,1928
323,46,3.6,33,5,7067,7.2,22.9,78,1939
323,47,4.1,33,6,7759,7.4,22.6,77,1948
323,48,2.5,37,8,7729,7.2,22.5,83,1986
323,50,0.3,26,8,8924,7.3,22.2,71,1581
323,51,1.0,35,7,9198,7.4,22.5,67,1716
323,54,3.2,17,13,8049,7.6,22.3,72,1874
323,55,2.9,19,11,7282,7.5,22.4,81,1731
323,56,2.7,17,7,7556,7.4,22.3,92,1742
323,57,2.5,30,12,7007,7.2,22.7,76,1816
323,60,3.2,26,16,8268,6.5,23.5,69,2043
323,62,1.9,24,14,6716,6.7,23.4,87,1859
323,63,1.1,30,12,10540,6.7,23.7,82,1838
323,66,1.8,20,12,9772,6.8,23.3,83,2026
323,67,1.0,29,13,8157,6.8,23.0,80,1932
323,71,0.9,22,10,6255,6.6,22.8,76,1990
323,73,1.0,31,10,6752,6.8,23.1,65,1532
323,74,1.2,38,9,6080,6.7,22.9,52,1580
323,78,2.1,18,5,6546,7.1,23.1,63,2015
323,79,1.1,16,8,6306,7.0,22.7,67,1774
323,80,1.2,28,15,6322,7.3,22.4,59,1882
323,81,1.4,28,17,5928,7.0,22.8,59,1768
323,82,1.5,20,12,6269,7.2,22.9,69,1812
323,86,3.3,26,4,7751,6.8,23.2,61,1796
323,87,4.6,31,7,8297,6.6,23.3,63,1600
323,88,3.9,25,6,8600,6.7,23.5,68,1655
323,89,3.5,29,7,8741,6.6,23.2,62,1766
323,91,2.2,24,13,7239,7.2,23.4,74,1473
323,93,2.8,29,11,7781,6.9,23.0,71,1762
323,94,3.0,30,7,8375,6.8,22.9,69,1441
323,97,2.6,27,13,8071,7.1,22.4,71,1636
323,99,1.3,24,9,7907,6.9,22.4,60,1874
323,100,1.9,28,13,7728,7.1,22.1,70,1877
324,1,2.4,32,19,7752,7.4,23.1,53,2358
324,2,2.1,34,18,8692,7.8,22.8,48,2233
324,3,0.8,21,19,9350,7.9,23.0,57,2346
324,4,0.4,27,18,8490,7.4,23.0,54,2418
324,5,1.7,19,19,7891,7.5,23.2,56,2701
324,6,1.8,21,21,8949,7.6,23.2,62,2743
324,8,2.8,34,22,6808,7.5,23.5,70,2558
324,10,1.9,22,16,7129,7.6,23.5,60,2589
324,11,2.9,16,19,7487,7.6,23.6,69,2594
324,13,3.3,15,18,8613,7.2,23.1,55,2611
324,14,2.3,25,17,9526,7.0,22.8,52,2511
324,16,2.7,21,21,8242,6.9,22.8,59,2562
324,17,3.4,35,26,7983,7.3,22.6,67,2373
324,19,3.1,36,11,6086,7.1,22.8,66,2405
324,21,1.1,29,23,6747,7.4,22.8,69,2676
324,22,0.4,23,20,7111,7.4,22.9,65,2510
324,23,2.4,20,21,7982,7.4,22.6,55,2534
324,24,3.1,26,22,7918,7.4,22.6,57,2773
324,27,2.5,26,17,7290,7.9,22.6,60,2841
324,29,2.3,19,20,7946,7.1,22.8,69,2802
324,30,1.3,26,18,7559,7.2,22.7,75,2800
324,32,3.0,16,17,7328,7.4,23.1,75,2643
324,33,3.7,27,19,7074,7.2,23.4,83,2402
324,39,2.1,32,19,6159,7.2,23.8,66,2255
324,40,2.0,30,18,6448,6.9,23.3,78,2516
324,41,2.7,30,25,8207,7.4,23.2,84,2504
324,42,2.8,31,25,8726,7.4,23.0,61,2400
324,45,1.6,20,19,6145,7.9,22.3,63,2347
324,46,1.9,14,25,7096,8.0,22.8,55,2413
324,47,1.3,13,23,8514,8.0,22.6,48,2503
324,49,0.0,15,18,7952,7.8,22.8,42,2569
324,50,0.2,12,21,7220,8.0,22.8,47,2581
324,51,1.2,25,21,6861,7.9,22.7,54,2361
324,52,0.0,26,22,6497,7.8,22.8,63,2463
324,57,3.4,21,20,7627,7.5,22.6,62,2390
324,58,2.8,25,20,7441,7.8,23.0,59,2416
324,61,2.4,30,16,6595,7.5,23.0,52,3045
324,65,2.1,19,23,6461,7.9,22.9,68,2773
324,66,2.1,14,21,7092,8.0,22.8,79,2805
324,67,1.0,16,22,7342,7.7,23.4,77,2968
324,69,0.0,21,19,7536,7.6,23.3,67,2583
324,71,1.1,25,22,7353,7.8,23.1,66,2560
324,72,1.7,20,20,8207,7.9,23.5,56,2587
324,76,2.7,24,19,5914,7.7,22.9,61,2713
324,77,3.0,21,19,5351,7.6,22.9,65,2623
324,78,3.2,22,19,5570,7.7,22.6,56,2684
324,79,2.6,15,24,5606,7.9,22.6,67,2629
324,82,2.9,26,23,6119,7.2,22.8,76,2333
324,83,0.3,29,20,5928,7.3,22.8,81,2468
324,85,0.9,29,22,6462,6.9,23.2,77,2176
324,86,0.9,34,22,7970,6.9,23.3,77,2403
324,89,1.6,34,27,8113,7.9,22.5,54,2696
324,91,2.1,30,12,7835,7.9,22.9,61,2641
324,92,2.9,30,14,7435,7.6,22.8,62,2574
324,93,3.0,27,18,9304,7.5,22.9,73,2527
324,95,4.3,26,24,8007,7.2,22.6,73,2459
